Time@[Altitude (Baro-Ft-AGL)],[Altitude (Baro-Ft-AGL)]
233.245,2986.11
233.295,2986.11
233.345,2984.73
233.395,2984.73
233.445,2984.73
233.495,2984.73
233.545,2983.35
233.595,2981.98
233.645,2981.98
233.695,2981.98
233.745,2980.6
233.795,2979.22
233.845,2979.22
233.895,2977.84
233.945,2977.84
233.995,2976.46
234.045,2976.46
234.095,2975.08
234.145,2975.08
234.195,2973.71
234.245,2972.33
234.295,2972.33
234.345,2970.96
234.395,2969.58
234.445,2969.58
234.495,2966.82
234.545,2966.82
234.595,2966.82
234.645,2965.44
234.695,2965.44
234.745,2964.07
234.795,2962.69
234.845,2961.31
234.895,2961.31
234.945,2959.93
234.995,2959.93
235.045,2959.93
235.095,2958.56
235.145,2958.56
235.195,2958.56
235.245,2957.18
235.295,2957.18
235.345,2955.81
235.395,2955.81
235.445,2954.43
235.495,2954.43
235.545,2954.43
235.595,2954.43
235.645,2953.05
235.695,2951.67
235.745,2951.67
235.795,2950.29
235.845,2950.29
235.895,2950.29
235.945,2948.92
235.995,2948.92
236.045,2947.54
236.095,2947.54
236.145,2947.54
236.195,2946.17
236.245,2944.79
236.295,2943.42
236.345,2943.42
236.395,2942.04
236.445,2942.04
236.495,2942.04
236.545,2940.66
236.595,2939.28
236.645,2939.28
236.695,2939.28
236.745,2937.91
236.795,2937.91
236.845,2936.53
236.895,2936.53
236.945,2935.16
236.995,2933.78
237.045,2931.03
237.095,2931.03
237.145,2929.65
237.195,2928.27
237.245,2928.27
237.295,2926.9
237.345,2926.9
237.395,2925.52
237.445,2925.52
237.495,2925.52
237.545,2924.15
237.595,2924.15
237.645,2922.78
237.695,2922.78
237.745,2921.4
237.795,2920.02
237.845,2920.02
237.895,2920.02
237.945,2920.02
237.995,2918.64
238.045,2918.64
238.095,2918.64
238.145,2917.27
238.195,2917.27
238.245,2915.89
238.295,2914.52
238.345,2914.52
238.395,2913.15
238.445,2911.77
238.495,2911.77
238.545,2910.4
238.595,2909.02
238.645,2909.02
238.695,2907.65
238.745,2906.27
238.795,2904.89
238.845,2904.89
238.895,2904.89
238.945,2903.52
238.995,2902.14
239.045,2902.14
239.095,2902.14
239.145,2900.77
239.195,2900.77
239.245,2899.4
239.295,2898.02
239.345,2896.65
239.395,2895.27
239.445,2895.27
239.495,2895.27
239.545,2893.9
239.595,2893.9
239.645,2893.9
239.695,2892.52
239.745,2891.15
239.795,2891.15
239.845,2889.77
239.895,2889.77
239.945,2888.4
239.995,2888.4
240.045,2887.03
240.095,2887.03
240.145,2887.03
240.195,2887.03
240.245,2885.66
240.295,2884.28
240.345,2882.91
240.395,2882.91
240.445,2881.53
240.495,2881.53
240.545,2880.16
240.595,2878.78
240.645,2878.78
240.695,2877.41
240.745,2877.41
240.795,2876.03
240.845,2876.03
240.895,2876.03
240.945,2876.03
240.995,2874.66
241.045,2873.29
241.095,2873.29
241.145,2871.92
241.195,2870.54
241.245,2869.17
241.295,2869.17
241.345,2869.17
241.395,2867.8
241.445,2866.42
241.495,2865.05
241.545,2865.05
241.595,2863.68
241.645,2863.68
241.695,2863.68
241.745,2862.3
241.795,2860.93
241.845,2860.93
241.895,2860.93
241.945,2859.55
241.995,2859.55
242.045,2858.18
242.095,2856.81
242.145,2855.44
242.195,2855.44
242.245,2855.44
242.295,2854.07
242.345,2854.07
242.395,2852.7
242.445,2851.32
242.495,2849.95
242.545,2849.95
242.595,2848.58
242.645,2848.58
242.695,2847.2
242.745,2845.83
242.795,2844.46
242.845,2843.09
242.895,2843.09
242.945,2843.09
242.995,2843.09
243.045,2841.71
243.095,2841.71
243.145,2840.34
243.195,2840.34
243.245,2838.97
243.295,2838.97
243.345,2837.6
243.395,2836.23
243.445,2836.23
243.495,2834.86
243.545,2833.49
243.595,2832.11
243.645,2832.11
243.695,2830.74
243.745,2830.74
243.795,2829.37
243.845,2829.37
243.895,2829.37
243.945,2829.37
243.995,2828
244.045,2826.62
244.095,2826.62
244.145,2826.62
244.195,2826.62
244.245,2825.25
244.295,2823.88
244.345,2823.88
244.395,2822.51
244.445,2821.14
244.495,2821.14
244.545,2821.14
244.595,2819.76
244.645,2818.39
244.695,2817.02
244.745,2815.65
244.795,2815.65
244.845,2815.65
244.895,2814.28
244.945,2812.92
244.995,2811.54
245.045,2811.54
245.095,2811.54
245.145,2810.17
245.195,2808.8
245.245,2808.8
245.295,2807.43
245.345,2807.43
245.395,2806.06
245.445,2804.69
245.495,2806.06
245.545,2804.69
245.595,2803.32
245.645,2801.95
245.695,2801.95
245.745,2801.95
245.795,2801.95
245.845,2799.21
245.895,2799.21
245.945,2799.21
245.995,2797.84
246.045,2796.46
246.095,2796.46
246.145,2795.09
246.195,2795.09
246.245,2793.72
246.295,2793.72
246.345,2793.72
246.395,2790.98
246.445,2789.61
246.495,2788.24
246.545,2788.24
246.595,2786.87
246.645,2785.5
246.695,2785.5
246.745,2784.13
246.795,2782.76
246.845,2782.76
246.895,2782.76
246.945,2781.39
246.995,2781.39
247.045,2780.02
247.095,2778.66
247.145,2778.66
247.195,2777.29
247.245,2777.29
247.295,2775.92
247.345,2775.92
247.395,2774.55
247.445,2774.55
247.495,2773.18
247.545,2773.18
247.595,2773.18
247.645,2771.81
247.695,2770.44
247.745,2770.44
247.795,2770.44
247.845,2767.71
247.895,2767.71
247.945,2766.34
247.995,2764.97
248.045,2763.6
248.095,2762.23
248.145,2762.23
248.195,2762.23
248.245,2760.86
248.295,2759.49
248.345,2759.49
248.395,2760.86
248.445,2758.12
248.495,2759.49
248.545,2758.12
248.595,2758.12
248.645,2756.75
248.695,2755.38
248.745,2754.02
248.795,2752.65
248.845,2752.65
248.895,2751.28
248.945,2751.28
248.995,2751.28
249.045,2749.91
249.095,2748.54
249.145,2747.17
249.195,2745.81
249.245,2744.44
249.295,2744.44
249.345,2744.44
249.395,2743.07
249.445,2743.07
249.495,2741.7
249.545,2741.7
249.595,2740.33
249.645,2740.33
249.695,2740.33
249.745,2738.97
249.795,2738.97
249.845,2738.97
249.895,2738.97
249.945,2737.6
249.995,2737.6
250.045,2736.23
250.095,2736.23
250.145,2734.86
250.195,2733.49
250.245,2733.49
250.295,2733.49
250.345,2733.49
250.395,2732.13
250.445,2730.76
250.495,2730.76
250.545,2729.39
250.595,2728.02
250.645,2728.02
250.695,2728.02
250.745,2726.66
250.795,2725.29
250.845,2723.92
250.895,2723.92
250.945,2722.56
250.995,2721.19
251.045,2721.19
251.095,2719.82
251.145,2718.45
251.195,2717.09
251.245,2717.09
251.295,2717.09
251.345,2715.72
251.395,2714.35
251.445,2714.35
251.495,2712.99
251.545,2712.99
251.595,2712.99
251.645,2711.62
251.695,2711.62
251.745,2710.26
251.795,2708.89
251.845,2708.89
251.895,2708.89
251.945,2707.52
251.995,2707.52
252.045,2706.16
252.095,2704.79
252.145,2704.79
252.195,2703.42
252.245,2703.42
252.295,2702.06
252.345,2702.06
252.395,2700.69
252.445,2700.69
252.495,2699.33
252.545,2697.96
252.595,2697.96
252.645,2696.59
252.695,2695.23
252.745,2695.23
252.795,2693.86
252.845,2693.86
252.895,2692.49
252.945,2691.13
252.995,2689.76
253.045,2688.39
253.095,2688.39
253.145,2687.02
253.195,2685.66
253.245,2684.29
253.295,2684.29
253.345,2684.29
253.395,2682.93
253.445,2681.56
253.495,2681.56
253.545,2681.56
253.595,2681.56
253.645,2681.56
253.695,2681.56
253.745,2680.2
253.795,2680.2
253.845,2678.83
253.895,2678.83
253.945,2677.47
253.995,2677.47
254.045,2676.11
254.095,2674.74
254.145,2674.74
254.195,2673.38
254.245,2672.01
254.295,2672.01
254.345,2670.65
254.395,2670.65
254.445,2669.28
254.495,2669.28
254.545,2669.28
254.595,2667.92
254.645,2666.55
254.695,2665.19
254.745,2665.19
254.795,2663.82
254.845,2662.46
254.895,2661.1
254.945,2661.1
254.995,2659.73
255.045,2658.37
255.095,2658.37
255.145,2657
255.195,2655.63
255.245,2654.27
255.295,2652.9
255.345,2652.9
255.395,2652.9
255.445,2651.54
255.495,2650.18
255.545,2650.18
255.595,2648.81
255.645,2647.45
255.695,2647.45
255.745,2647.45
255.795,2647.45
255.845,2647.45
255.895,2646.09
255.945,2646.09
255.995,2646.09
256.045,2644.72
256.095,2643.36
256.145,2643.36
256.195,2643.36
256.245,2641.99
256.295,2640.63
256.345,2639.27
256.395,2639.27
256.445,2639.27
256.495,2637.91
256.545,2637.91
256.595,2636.54
256.645,2636.54
256.695,2636.54
256.745,2635.18
256.795,2635.18
256.845,2633.81
256.895,2632.45
256.945,2632.45
256.995,2631.08
257.045,2629.72
257.095,2628.36
257.145,2627
257.195,2627
257.245,2627
257.295,2625.63
257.345,2624.27
257.395,2622.91
257.445,2621.54
257.495,2620.18
257.545,2620.18
257.595,2618.82
257.645,2618.82
257.695,2618.82
257.745,2617.46
257.795,2617.46
257.845,2617.46
257.895,2617.46
257.945,2617.46
257.995,2616.1
258.045,2616.1
258.095,2614.73
258.145,2613.36
258.195,2613.36
258.245,2612
258.295,2610.64
258.345,2610.64
258.395,2609.28
258.445,2607.92
258.495,2607.92
258.545,2606.56
258.595,2606.56
258.645,2605.19
258.695,2605.19
258.745,2603.83
258.795,2602.47
258.845,2601.11
258.895,2599.75
258.945,2598.38
258.995,2597.02
259.045,2595.66
259.095,2595.66
259.145,2594.29
259.195,2594.29
259.245,2592.93
259.295,2592.93
259.345,2592.93
259.395,2591.57
259.445,2591.57
259.495,2590.21
259.545,2590.21
259.595,2588.85
259.645,2588.85
259.695,2587.49
259.745,2587.49
259.795,2586.13
259.845,2584.77
259.895,2584.77
259.945,2583.4
259.995,2583.4
260.045,2582.04
260.095,2580.68
260.145,2580.68
260.195,2579.32
260.245,2577.96
260.295,2576.6
260.345,2575.24
260.395,2573.88
260.445,2572.52
260.495,2571.16
260.545,2571.16
260.595,2571.16
260.645,2571.16
260.695,2571.16
260.745,2569.79
260.795,2568.43
260.845,2568.43
260.895,2568.43
260.945,2567.07
260.995,2567.07
261.045,2564.35
261.095,2562.99
261.145,2562.99
261.195,2562.99
261.245,2562.99
261.295,2561.63
261.345,2561.63
261.395,2560.27
261.445,2560.27
261.495,2560.27
261.545,2558.92
261.595,2557.55
261.645,2556.19
261.695,2556.19
261.745,2554.83
261.795,2553.47
261.845,2553.47
261.895,2552.11
261.945,2552.11
261.995,2550.75
262.045,2550.75
262.095,2549.39
262.145,2550.75
262.195,2549.39
262.245,2549.39
262.295,2549.39
262.345,2548.03
262.395,2548.03
262.445,2546.67
262.495,2545.31
262.545,2545.31
262.595,2545.31
262.645,2543.95
262.695,2543.95
262.745,2542.59
262.795,2541.23
262.845,2541.23
262.895,2539.87
262.945,2538.52
262.995,2538.52
263.045,2537.16
263.095,2535.79
263.145,2535.79
263.195,2534.43
263.245,2534.43
263.295,2531.71
263.345,2531.71
263.395,2531.71
263.445,2529
263.495,2527.64
263.545,2526.29
263.595,2526.29
263.645,2524.92
263.695,2524.92
263.745,2524.92
263.795,2523.56
263.845,2523.56
263.895,2522.2
263.945,2522.2
263.995,2522.2
264.045,2522.2
264.095,2520.85
264.145,2519.49
264.195,2519.49
264.245,2519.49
264.295,2518.13
264.345,2516.77
264.395,2515.41
264.445,2515.41
264.495,2515.41
264.545,2512.69
264.595,2512.69
264.645,2511.34
264.695,2511.34
264.745,2511.34
264.795,2509.98
264.845,2508.62
264.895,2508.62
264.945,2507.27
264.995,2505.9
265.045,2505.9
265.095,2504.54
265.145,2503.18
265.195,2503.18
265.245,2503.18
265.295,2501.83
265.345,2500.47
265.395,2499.12
265.445,2497.76
265.495,2497.76
265.545,2496.39
265.595,2496.39
265.645,2495.04
265.695,2495.04
265.745,2493.68
265.795,2493.68
265.845,2492.33
265.895,2493.68
265.945,2492.33
265.995,2490.97
266.045,2489.62
266.095,2489.62
266.145,2489.62
266.195,2488.25
266.245,2488.25
266.295,2486.89
266.345,2486.89
266.395,2485.54
266.445,2485.54
266.495,2484.18
266.545,2484.18
266.595,2484.18
266.645,2484.18
266.695,2481.47
266.745,2481.47
266.795,2481.47
266.845,2480.11
266.895,2480.11
266.945,2478.75
266.995,2477.4
267.045,2476.04
267.095,2474.69
267.145,2474.69
267.195,2473.33
267.245,2471.97
267.295,2470.61
267.345,2470.61
267.395,2469.25
267.445,2469.25
267.495,2467.9
267.545,2467.9
267.595,2467.9
267.645,2466.54
267.695,2465.19
267.745,2465.19
267.795,2463.83
267.845,2463.83
267.895,2463.83
267.945,2462.47
267.995,2461.12
268.045,2461.12
268.095,2459.76
268.145,2459.76
268.195,2458.41
268.245,2458.41
268.295,2457.05
268.345,2457.05
268.395,2457.05
268.445,2455.69
268.495,2454.33
268.545,2452.98
268.595,2451.63
268.645,2450.27
268.695,2448.92
268.745,2447.56
268.795,2446.2
268.845,2446.2
268.895,2446.2
268.945,2444.85
268.995,2443.5
269.045,2443.5
269.095,2443.5
269.145,2442.14
269.195,2440.78
269.245,2440.78
269.295,2440.78
269.345,2439.42
269.395,2438.07
269.445,2436.72
269.495,2436.72
269.545,2435.36
269.595,2435.36
269.645,2434
269.695,2434
269.745,2432.65
269.795,2432.65
269.845,2432.65
269.895,2431.3
269.945,2431.3
269.995,2429.94
270.045,2429.94
270.095,2429.94
270.145,2427.23
270.195,2427.23
270.245,2427.23
270.295,2425.87
270.345,2425.87
270.395,2425.87
270.445,2424.52
270.495,2423.17
270.545,2423.17
270.595,2423.17
270.645,2423.17
270.695,2421.82
270.745,2420.45
270.795,2419.1
270.845,2419.1
270.895,2417.75
270.945,2417.75
270.995,2416.4
271.045,2415.04
271.095,2415.04
271.145,2413.68
271.195,2412.33
271.245,2412.33
271.295,2412.33
271.345,2410.98
271.395,2409.62
271.445,2408.27
271.495,2406.91
271.545,2405.56
271.595,2405.56
271.645,2404.21
271.695,2404.21
271.745,2404.21
271.795,2402.86
271.845,2402.86
271.895,2401.5
271.945,2401.5
271.995,2398.79
272.045,2398.79
272.095,2398.79
272.145,2397.44
272.195,2396.09
272.245,2394.73
272.295,2393.38
272.345,2393.38
272.395,2393.38
272.445,2393.38
272.495,2393.38
272.545,2393.38
272.595,2392.02
272.645,2390.67
272.695,2389.32
272.745,2387.96
272.795,2387.96
272.845,2386.61
272.895,2386.61
272.945,2386.61
272.995,2385.26
273.045,2383.91
273.095,2382.55
273.145,2381.2
273.195,2381.2
273.245,2379.85
273.295,2378.5
273.345,2378.5
273.395,2377.14
273.445,2377.14
273.495,2375.79
273.545,2375.79
273.595,2374.44
273.645,2373.09
273.695,2373.09
273.745,2371.74
273.795,2371.74
273.845,2370.38
273.895,2369.03
273.945,2369.03
273.995,2370.38
274.045,2369.03
274.095,2367.68
274.145,2367.68
274.195,2366.32
274.245,2366.32
274.295,2366.32
274.345,2364.96
274.395,2363.62
274.445,2363.62
274.495,2362.27
274.545,2362.27
274.595,2360.92
274.645,2359.56
274.695,2359.56
274.745,2360.92
274.795,2359.56
274.845,2358.21
274.895,2356.86
274.945,2356.86
274.995,2354.15
275.045,2354.15
275.095,2352.8
275.145,2351.45
275.195,2351.45
275.245,2351.45
275.295,2350.1
275.345,2348.75
275.395,2348.75
275.445,2347.39
275.495,2347.39
275.545,2346.04
275.595,2346.04
275.645,2344.7
275.695,2344.7
275.745,2343.34
275.795,2341.99
275.845,2340.64
275.895,2340.64
275.945,2340.64
275.995,2339.29
276.045,2339.29
276.095,2339.29
276.145,2337.94
276.195,2337.94
276.245,2336.58
276.295,2335.23
276.345,2335.23
276.395,2333.89
276.445,2332.53
276.495,2331.18
276.545,2331.18
276.595,2331.18
276.645,2329.83
276.695,2329.83
276.745,2328.48
276.795,2328.48
276.845,2328.48
276.895,2327.13
276.945,2327.13
276.995,2325.78
277.045,2325.78
277.095,2324.43
277.145,2323.08
277.195,2323.08
277.245,2321.73
277.295,2320.38
277.345,2319.03
277.395,2317.68
277.445,2316.32
277.495,2316.32
277.545,2314.98
277.595,2313.63
277.645,2312.27
277.695,2312.27
277.745,2312.27
277.795,2312.27
277.845,2312.27
277.895,2310.92
277.945,2309.58
277.995,2309.58
278.045,2309.58
278.095,2308.23
278.145,2308.23
278.195,2308.23
278.245,2308.23
278.295,2306.87
278.345,2305.52
278.395,2304.18
278.445,2304.18
278.495,2302.83
278.545,2301.47
278.595,2301.47
278.645,2301.47
278.695,2300.13
278.745,2298.78
278.795,2298.78
278.845,2298.78
278.895,2297.43
278.945,2297.43
278.995,2296.08
279.045,2296.08
279.095,2294.73
279.145,2294.73
279.195,2293.39
279.245,2293.39
279.295,2293.39
279.345,2292.03
279.395,2292.03
279.445,2289.34
279.495,2289.34
279.545,2287.98
279.595,2286.63
279.645,2285.29
279.695,2285.29
279.745,2283.94
279.795,2282.59
279.845,2281.24
279.895,2279.9
279.945,2278.54
279.995,2277.19
280.045,2278.54
280.095,2277.19
280.145,2277.19
280.195,2277.19
280.245,2277.19
280.295,2275.85
280.345,2275.85
280.395,2274.5
280.445,2273.15
280.495,2271.8
280.545,2271.8
280.595,2270.46
280.645,2270.46
280.695,2270.46
280.745,2269.1
280.795,2267.76
280.845,2267.76
280.895,2267.76
280.945,2266.41
280.995,2265.06
281.045,2263.71
281.095,2263.71
281.145,2263.71
281.195,2263.71
281.245,2262.37
281.295,2261.02
281.345,2259.66
281.395,2258.32
281.445,2258.32
281.495,2256.98
281.545,2256.98
281.595,2255.62
281.645,2254.28
281.695,2254.28
281.745,2252.93
281.795,2252.93
281.845,2251.58
281.895,2251.58
281.945,2250.23
281.995,2248.89
282.045,2247.54
282.095,2247.54
282.145,2246.19
282.195,2246.19
282.245,2244.85
282.295,2243.5
282.345,2243.5
282.395,2243.5
282.445,2242.15
282.495,2240.8
282.545,2240.8
282.595,2239.46
282.645,2239.46
282.695,2238.11
282.745,2236.76
282.795,2235.42
282.845,2235.42
282.895,2234.07
282.945,2234.07
282.995,2232.72
283.045,2231.38
283.095,2230.03
283.145,2228.68
283.195,2228.68
283.245,2227.34
283.295,2227.34
283.345,2225.98
283.395,2224.64
283.445,2224.64
283.495,2223.3
283.545,2221.95
283.595,2221.95
283.645,2221.95
283.695,2220.6
283.745,2219.26
283.795,2219.26
283.845,2219.26
283.895,2217.91
283.945,2217.91
283.995,2216.57
284.045,2216.57
284.095,2216.57
284.145,2216.57
284.195,2215.22
284.245,2215.22
284.295,2213.87
284.345,2213.87
284.395,2212.53
284.445,2211.18
284.495,2211.18
284.545,2209.83
284.595,2208.49
284.645,2208.49
284.695,2205.79
284.745,2204.45
284.795,2204.45
284.845,2203.11
284.895,2201.76
284.945,2201.76
284.995,2201.76
285.045,2200.42
285.095,2199.07
285.145,2197.72
285.195,2196.38
285.245,2195.04
285.295,2193.69
285.345,2192.35
285.395,2191
285.445,2191
285.495,2191
285.545,2191
285.595,2191
285.645,2189.65
285.695,2189.65
285.745,2188.31
285.795,2188.31
285.845,2186.97
285.895,2185.62
285.945,2185.62
285.995,2185.62
286.045,2184.28
286.095,2182.93
286.145,2182.93
286.195,2182.93
286.245,2181.58
286.295,2181.58
286.345,2181.58
286.395,2181.58
286.445,2180.24
286.495,2180.24
286.545,2178.89
286.595,2177.55
286.645,2176.21
286.695,2176.21
286.745,2174.86
286.795,2173.52
286.845,2173.52
286.895,2172.18
286.945,2172.18
286.995,2170.83
287.045,2169.49
287.095,2168.15
287.145,2166.8
287.195,2166.8
287.245,2165.46
287.295,2164.11
287.345,2164.11
287.395,2164.11
287.445,2162.77
287.495,2161.43
287.545,2160.08
287.595,2158.74
287.645,2158.74
287.695,2157.4
287.745,2156.05
287.795,2156.05
287.845,2156.05
287.895,2154.71
287.945,2153.36
287.995,2153.36
288.045,2153.36
288.095,2153.36
288.145,2152.02
288.195,2152.02
288.245,2150.68
288.295,2150.68
288.345,2149.33
288.395,2149.33
288.445,2149.33
288.495,2147.99
288.545,2146.65
288.595,2146.65
288.645,2145.3
288.695,2145.3
288.745,2143.96
288.795,2143.96
288.845,2142.62
288.895,2142.62
288.945,2141.27
288.995,2141.27
289.045,2139.93
289.095,2138.58
289.145,2138.58
289.195,2137.24
289.245,2135.9
289.295,2134.56
289.345,2133.22
289.395,2131.87
289.445,2131.87
289.495,2131.87
289.545,2131.87
289.595,2130.53
289.645,2130.53
289.695,2129.19
289.745,2129.19
289.795,2129.19
289.845,2127.84
289.895,2127.84
289.945,2125.16
289.995,2123.82
290.045,2123.82
290.095,2122.48
290.145,2121.13
290.195,2121.13
290.245,2121.13
290.295,2119.79
290.345,2119.79
290.395,2118.45
290.445,2117.11
290.495,2117.11
290.545,2117.11
290.595,2115.77
290.645,2114.42
290.695,2114.42
290.745,2113.08
290.795,2111.75
290.845,2110.4
290.895,2109.06
290.945,2109.06
290.995,2109.06
291.045,2107.71
291.095,2107.71
291.145,2107.71
291.195,2106.37
291.245,2106.37
291.295,2105.04
291.345,2105.04
291.395,2105.04
291.445,2103.69
291.495,2102.35
291.545,2102.35
291.595,2101
291.645,2101
291.695,2099.67
291.745,2099.67
291.795,2098.33
291.845,2098.33
291.895,2096.98
291.945,2096.98
291.995,2095.65
292.045,2095.65
292.095,2094.3
292.145,2092.96
292.195,2091.62
292.245,2091.62
292.295,2090.28
292.345,2090.28
292.395,2088.94
292.445,2088.94
292.495,2087.59
292.545,2086.26
292.595,2086.26
292.645,2086.26
292.695,2086.26
292.745,2084.91
292.795,2084.91
292.845,2086.26
292.895,2084.91
292.945,2084.91
292.995,2082.24
293.045,2082.24
293.095,2082.24
293.145,2080.89
293.195,2079.56
293.245,2079.56
293.295,2076.87
293.345,2076.87
293.395,2076.87
293.445,2075.53
293.495,2075.53
293.545,2074.19
293.595,2074.19
293.645,2074.19
293.695,2072.86
293.745,2072.86
293.795,2070.17
293.845,2070.17
293.895,2068.83
293.945,2068.83
293.995,2067.49
294.045,2067.49
294.095,2066.16
294.145,2066.16
294.195,2064.81
294.245,2063.48
294.295,2062.13
294.345,2060.79
294.395,2059.45
294.445,2059.45
294.495,2058.11
294.545,2058.11
294.595,2056.78
294.645,2055.43
294.695,2054.1
294.745,2054.1
294.795,2054.1
294.845,2054.1
294.895,2052.75
294.945,2052.75
294.995,2051.42
295.045,2052.75
295.095,2051.42
295.145,2051.42
295.195,2051.42
295.245,2050.08
295.295,2048.74
295.345,2047.4
295.395,2046.06
295.445,2044.72
295.495,2044.72
295.545,2044.72
295.595,2043.38
295.645,2042.05
295.695,2042.05
295.745,2040.7
295.795,2039.37
295.845,2039.37
295.895,2039.37
295.945,2038.02
295.995,2036.69
296.045,2035.35
296.095,2035.35
296.145,2034.01
296.195,2034.01
296.245,2034.01
296.295,2032.68
296.345,2032.68
296.395,2031.33
296.445,2031.33
296.495,2030
296.545,2028.65
296.595,2028.65
296.645,2027.32
296.695,2027.32
296.745,2027.32
296.795,2025.98
296.845,2024.64
296.895,2024.64
296.945,2024.64
296.995,2024.64
297.045,2023.3
297.095,2023.3
297.145,2023.3
297.195,2021.97
297.245,2021.97
297.295,2020.63
297.345,2020.63
297.395,2017.96
297.445,2017.96
297.495,2017.96
297.545,2016.61
297.595,2015.28
297.645,2015.28
297.695,2015.28
297.745,2013.94
297.795,2012.6
297.845,2011.26
297.895,2009.93
297.945,2009.93
297.995,2008.58
298.045,2007.25
298.095,2007.25
298.145,2005.91
298.195,2005.91
298.245,2004.58
298.295,2003.24
298.345,2001.9
298.395,2001.9
298.445,2000.57
298.495,1999.22
298.545,2000.57
298.595,1999.22
298.645,1997.89
298.695,1996.55
298.745,1996.55
298.795,1995.22
298.845,1995.22
298.895,1993.88
298.945,1993.88
298.995,1992.54
299.045,1992.54
299.095,1991.2
299.145,1991.2
299.195,1988.53
299.245,1988.53
299.295,1988.53
299.345,1985.85
299.395,1985.85
299.445,1984.52
299.495,1984.52
299.545,1984.52
299.595,1984.52
299.645,1983.18
299.695,1981.85
299.745,1980.51
299.795,1980.51
299.845,1979.18
299.895,1979.18
299.945,1979.18
299.995,1976.5
300.045,1976.5
300.095,1975.17
300.145,1975.17
300.195,1972.5
300.245,1972.5
300.295,1971.16
300.345,1969.83
300.395,1969.83
300.445,1968.49
300.495,1967.15
300.545,1965.81
300.595,1965.81
300.645,1964.48
300.695,1963.14
300.745,1963.14
300.795,1961.81
300.845,1960.47
300.895,1959.14
300.945,1957.8
300.995,1955.13
301.045,1955.13
301.095,1953.8
301.145,1953.8
301.195,1953.8
301.245,1953.8
301.295,1952.46
301.345,1953.8
301.395,1951.13
301.445,1951.13
301.495,1949.79
301.545,1948.46
301.595,1949.79
301.645,1948.46
301.695,1947.12
301.745,1947.12
301.795,1945.79
301.845,1944.45
301.895,1944.45
301.945,1943.12
301.995,1943.12
302.045,1941.78
302.095,1940.45
302.145,1940.45
302.195,1939.11
302.245,1939.11
302.295,1937.78
302.345,1936.44
302.395,1936.44
302.445,1935.11
302.495,1933.77
302.545,1932.44
302.595,1931.1
302.645,1931.1
302.695,1929.77
302.745,1928.44
302.795,1927.1
302.845,1927.1
302.895,1925.77
302.945,1925.77
302.995,1925.77
303.045,1924.44
303.095,1924.44
303.145,1923.1
303.195,1923.1
303.245,1923.1
303.295,1923.1
303.345,1921.77
303.395,1921.77
303.445,1920.43
303.495,1919.1
303.545,1919.1
303.595,1917.76
303.645,1916.43
303.695,1916.43
303.745,1915.1
303.795,1915.1
303.845,1915.1
303.895,1913.76
303.945,1911.09
303.995,1911.09
304.045,1911.09
304.095,1909.76
304.145,1908.42
304.195,1907.1
304.245,1907.1
304.295,1905.76
304.345,1904.43
304.395,1903.09
304.445,1903.09
304.495,1901.76
304.545,1900.43
304.595,1900.43
304.645,1899.1
304.695,1899.1
304.745,1897.76
304.795,1896.43
304.845,1895.1
304.895,1893.76
304.945,1892.43
304.995,1891.09
305.045,1891.09
305.095,1891.09
305.145,1889.77
305.195,1889.77
305.245,1889.77
305.295,1888.43
305.345,1888.43
305.395,1887.1
305.445,1885.77
305.495,1885.77
305.545,1884.44
305.595,1883.1
305.645,1883.1
305.695,1883.1
305.745,1881.77
305.795,1880.44
305.845,1879.11
305.895,1880.44
305.945,1879.11
305.995,1876.44
306.045,1876.44
306.095,1875.11
306.145,1872.45
306.195,1872.45
306.245,1871.11
306.295,1869.78
306.345,1869.78
306.395,1868.45
306.445,1867.12
306.495,1867.12
306.545,1865.78
306.595,1864.46
306.645,1864.46
306.695,1863.12
306.745,1861.79
306.795,1861.79
306.845,1860.46
306.895,1859.13
306.945,1859.13
306.995,1859.13
307.045,1857.8
307.095,1857.8
307.145,1857.8
307.195,1857.8
307.245,1856.46
307.295,1856.46
307.345,1855.14
307.395,1855.14
307.445,1853.8
307.495,1853.8
307.545,1853.8
307.595,1853.8
307.645,1852.47
307.695,1851.14
307.745,1851.14
307.795,1849.8
307.845,1849.8
307.895,1848.48
307.945,1848.48
307.995,1847.14
308.045,1845.82
308.095,1845.82
308.145,1843.16
308.195,1841.82
308.245,1841.82
308.295,1840.49
308.345,1840.49
308.395,1839.16
308.445,1837.83
308.495,1837.83
308.545,1836.5
308.595,1836.5
308.645,1835.17
308.695,1833.84
308.745,1833.84
308.795,1833.84
308.845,1832.51
308.895,1831.18
308.945,1831.18
308.995,1829.85
309.045,1828.52
309.095,1828.52
309.145,1827.19
309.195,1827.19
309.245,1827.19
309.295,1825.86
309.345,1825.86
309.395,1824.53
309.445,1824.53
309.495,1824.53
309.545,1823.2
309.595,1823.2
309.645,1823.2
309.695,1821.86
309.745,1820.54
309.795,1820.54
309.845,1820.54
309.895,1820.54
309.945,1819.21
309.995,1819.21
310.045,1816.55
310.095,1816.55
310.145,1816.55
310.195,1815.22
310.245,1813.89
310.295,1813.89
310.345,1812.56
310.395,1812.56
310.445,1811.24
310.495,1811.24
310.545,1809.9
310.595,1808.57
310.645,1808.57
310.695,1807.25
310.745,1804.59
310.795,1803.25
310.845,1801.93
310.895,1800.6
